cohort,anchor_seed,explorer_seeds,group,episode_seed,step,agent_index,role,explorer_disagreement_js,pairwise_explorer_js,centroid_anchor_tv,centroid_anchor_js,candidate_signal
A,71012,71012|71013|71014,TE,880201,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TE,880201,27,0,0,0.3088083565235138,0.5693953633308411,0.9530203938484192,0.6227988004684448,False
A,71012,71012|71013|71014,TE,880201,27,1,1,0.13327768445014954,0.26976677775382996,0.27683496475219727,0.1298767328262329,False
A,71012,71012|71013|71014,TE,880201,27,2,2,0.3965164124965668,0.6480635404586792,0.9675769805908203,0.6292897462844849,False
A,71012,71012|71013|71014,TE,880201,43,0,0,0.3141133785247803,0.5863803029060364,0.9676934480667114,0.642680287361145,False
A,71012,71012|71013|71014,TE,880201,43,1,1,0.13011281192302704,0.2631314992904663,0.29202786087989807,0.13163407146930695,False
A,71012,71012|71013|71014,TE,880201,43,2,2,0.3615797758102417,0.5555161833763123,0.9659912586212158,0.632330596446991,False
A,71012,71012|71013|71014,TE,880201,59,0,0,0.3277362287044525,0.5884188413619995,0.9696053266525269,0.6442470550537109,False
A,71012,71012|71013|71014,TE,880201,59,1,1,0.14153850078582764,0.28067609667778015,0.30119699239730835,0.13698960840702057,False
A,71012,71012|71013|71014,TE,880201,59,2,2,0.3705979883670807,0.5628808736801147,0.967345654964447,0.6356213092803955,False
A,71012,71012|71013|71014,TE,880201,79,0,0,0.3278033435344696,0.5526832938194275,0.9761303663253784,0.6524689197540283,False
A,71012,71012|71013|71014,TE,880201,79,1,1,0.16123242676258087,0.32287949323654175,0.29622283577919006,0.1386869251728058,False
A,71012,71012|71013|71014,TE,880201,79,2,2,0.38066235184669495,0.5708017945289612,0.970637321472168,0.6397877931594849,False
A,71012,71012|71013|71014,TE,880201,119,0,0,0.2784806489944458,0.5211235880851746,0.5778396725654602,0.25143033266067505,False
A,71012,71012|71013|71014,TE,880201,119,1,1,0.10898500680923462,0.241246297955513,0.29195135831832886,0.11217519640922546,False
A,71012,71012|71013|71014,TE,880201,119,2,2,0.4255603551864624,0.6469371914863586,0.9956096410751343,0.6803916692733765,False
A,71012,71012|71013|71014,TE,880202,0,0,0,0.1501065492630005,0.2962140738964081,0.9067869782447815,0.5275675654411316,False
A,71012,71012|71013|71014,TE,880202,0,1,1,0.11712851375341415,0.24746881425380707,0.833320140838623,0.4654005765914917,False
A,71012,71012|71013|71014,TE,880202,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TE,880202,27,0,0,0.26706016063690186,0.5251178741455078,0.9690496921539307,0.6420109272003174,False
A,71012,71012|71013|71014,TE,880202,27,1,1,0.11820714920759201,0.2387034296989441,0.2463103085756302,0.12121115624904633,False
A,71012,71012|71013|71014,TE,880202,27,2,2,0.39620324969291687,0.6409308314323425,0.9756932258605957,0.6425284743309021,False
A,71012,71012|71013|71014,TE,880202,43,0,0,0.27016448974609375,0.537794828414917,0.9790580868721008,0.6570092439651489,False
A,71012,71012|71013|71014,TE,880202,43,1,1,0.12623827159404755,0.2531180679798126,0.23139908909797668,0.11265507340431213,False
A,71012,71012|71013|71014,TE,880202,43,2,2,0.36116066575050354,0.5554601550102234,0.96599942445755,0.6326245069503784,False
A,71012,71012|71013|71014,TE,880202,59,0,0,0.2880505323410034,0.5485825538635254,0.9800823330879211,0.656812310218811,False
A,71012,71012|71013|71014,TE,880202,59,1,1,0.13979600369930267,0.2771070599555969,0.2334422469139099,0.1168317049741745,False
A,71012,71012|71013|71014,TE,880202,59,2,2,0.37011396884918213,0.5628164410591125,0.9676840901374817,0.6358853578567505,False
A,71012,71012|71013|71014,TE,880202,79,0,0,0.29249608516693115,0.5199228525161743,0.9836606383323669,0.6612300276756287,False
A,71012,71012|71013|71014,TE,880202,79,1,1,0.1604284644126892,0.3292253911495209,0.23233076930046082,0.12437079846858978,False
A,71012,71012|71013|71014,TE,880202,79,2,2,0.3801250755786896,0.5707294940948486,0.9709103107452393,0.6400034427642822,False
A,71012,71012|71013|71014,TE,880202,119,0,0,0.2784806489944458,0.5211235880851746,0.5778396725654602,0.25143033266067505,False
A,71012,71012|71013|71014,TE,880202,119,1,1,0.10898500680923462,0.241246297955513,0.29195135831832886,0.11217519640922546,False
A,71012,71012|71013|71014,TE,880202,119,2,2,0.4255603551864624,0.6469371914863586,0.9956096410751343,0.6803916692733765,False
A,71012,71012|71013|71014,TE,880203,0,0,0,0.13338953256607056,0.2628422975540161,0.9105017185211182,0.5316712260246277,False
A,71012,71012|71013|71014,TE,880203,0,1,1,0.1391056627035141,0.2925577461719513,0.8492447137832642,0.5031499862670898,False
A,71012,71012|71013|71014,TE,880203,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TE,880203,27,0,0,0.32307443022727966,0.5776494145393372,0.8831753730773926,0.5573612451553345,False
A,71012,71012|71013|71014,TE,880203,27,1,1,0.14999732375144958,0.305935800075531,0.25919580459594727,0.1220647320151329,False
A,71012,71012|71013|71014,TE,880203,27,2,2,0.381891131401062,0.6496612429618835,0.9331226348876953,0.5830034017562866,False
A,71012,71012|71013|71014,TE,880203,43,0,0,0.331210732460022,0.5961691737174988,0.9168643355369568,0.5917866230010986,False
A,71012,71012|71013|71014,TE,880203,43,1,1,0.13919305801391602,0.2855658233165741,0.3232273459434509,0.13991649448871613,False
A,71012,71012|71013|71014,TE,880203,43,2,2,0.36154302954673767,0.5554291009902954,0.9659799337387085,0.6322636604309082,False
A,71012,71012|71013|71014,TE,880203,59,0,0,0.34450626373291016,0.5959510803222656,0.9201565980911255,0.5972865223884583,False
A,71012,71012|71013|71014,TE,880203,59,1,1,0.15373419225215912,0.3077091872692108,0.32832449674606323,0.1464921534061432,False
A,71012,71012|71013|71014,TE,880203,59,2,2,0.3705690801143646,0.5627992153167725,0.9673051238059998,0.6355581283569336,False
A,71012,71012|71013|71014,TE,880203,79,0,0,0.3482933044433594,0.5624349117279053,0.9402875900268555,0.6145333647727966,False
A,71012,71012|71013|71014,TE,880203,79,1,1,0.1735927313566208,0.3446443974971771,0.3326166272163391,0.1476520299911499,False
A,71012,71012|71013|71014,TE,880203,79,2,2,0.3806420862674713,0.5707280039787292,0.9706027507781982,0.6397303342819214,False
A,71012,71012|71013|71014,TE,880203,119,0,0,0.2787199914455414,0.5214301347732544,0.5769435167312622,0.2509615421295166,False
A,71012,71012|71013|71014,TE,880203,119,1,1,0.10899344831705093,0.24128590524196625,0.29142826795578003,0.11183770000934601,False
A,71012,71012|71013|71014,TE,880203,119,2,2,0.4255061447620392,0.6468902230262756,0.9955984950065613,0.6803607940673828,False
A,71012,71012|71013|71014,TL,880300,0,0,0,0.14781954884529114,0.28916043043136597,0.9038774371147156,0.5247920751571655,False
A,71012,71012|71013|71014,TL,880300,0,1,1,0.12842334806919098,0.26782694458961487,0.8499454855918884,0.49765026569366455,False
A,71012,71012|71013|71014,TL,880300,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TL,880300,27,0,0,0.3084748685359955,0.5783817172050476,0.9740845561027527,0.6487988233566284,False
A,71012,71012|71013|71014,TL,880300,27,1,1,0.13862523436546326,0.2755536139011383,0.32763707637786865,0.150050550699234,False
A,71012,71012|71013|71014,TL,880300,27,2,2,0.4034564197063446,0.6466229557991028,0.9801868796348572,0.6496903896331787,False
A,71012,71012|71013|71014,TL,880300,43,0,0,0.3172406256198883,0.5850415825843811,0.9806550741195679,0.6568607091903687,False
A,71012,71012|71013|71014,TL,880300,43,1,1,0.14076639711856842,0.27601170539855957,0.3474307656288147,0.15613128244876862,False
A,71012,71012|71013|71014,TL,880300,43,2,2,0.41693249344825745,0.6587236523628235,0.9820721745491028,0.6541039943695068,False
A,71012,71012|71013|71014,TL,880300,59,0,0,0.31654539704322815,0.5894403457641602,0.9861488342285156,0.6662166714668274,False
A,71012,71012|71013|71014,TL,880300,59,1,1,0.15330959856510162,0.30129605531692505,0.3171115517616272,0.14602935314178467,False
A,71012,71012|71013|71014,TL,880300,59,2,2,0.37145766615867615,0.5629298090934753,0.9672073125839233,0.6351659297943115,False
A,71012,71012|71013|71014,TL,880300,79,0,0,0.31096351146698,0.5539305806159973,0.9888687133789062,0.6701699495315552,False
A,71012,71012|71013|71014,TL,880300,79,1,1,0.17256896197795868,0.3486325442790985,0.30771201848983765,0.1504349708557129,False
A,71012,71012|71013|71014,TL,880300,79,2,2,0.3816123902797699,0.5708589553833008,0.9701130390167236,0.6394243240356445,False
A,71012,71012|71013|71014,TL,880300,119,0,0,0.25716808438301086,0.49911484122276306,0.5852764248847961,0.2633081078529358,False
A,71012,71012|71013|71014,TL,880300,119,1,1,0.1214771568775177,0.2536437213420868,0.28499674797058105,0.12671074271202087,False
A,71012,71012|71013|71014,TL,880300,119,2,2,0.39767226576805115,0.5828680396080017,0.975989043712616,0.6474374532699585,False
A,71012,71012|71013|71014,TL,880301,0,0,0,0.13495072722434998,0.26942214369773865,0.9273515343666077,0.5546244978904724,False
A,71012,71012|71013|71014,TL,880301,0,1,1,0.13289345800876617,0.2808483839035034,0.8101859092712402,0.45585381984710693,False
A,71012,71012|71013|71014,TL,880301,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TL,880301,27,0,0,0.2624877989292145,0.5190534591674805,0.6917868852615356,0.38949429988861084,False
A,71012,71012|71013|71014,TL,880301,27,1,1,0.1320488303899765,0.2725263237953186,0.18323998153209686,0.08651507645845413,False
A,71012,71012|71013|71014,TL,880301,27,2,2,0.3862193822860718,0.66054767370224,0.8016960620880127,0.4386442303657532,False
A,71012,71012|71013|71014,TL,880301,43,0,0,0.2687879502773285,0.5134139657020569,0.7377460598945618,0.42951422929763794,False
A,71012,71012|71013|71014,TL,880301,43,1,1,0.13807420432567596,0.28254497051239014,0.17328289151191711,0.09040090441703796,False
A,71012,71012|71013|71014,TL,880301,43,2,2,0.3849116861820221,0.6686665415763855,0.7859820127487183,0.4227697253227234,False
A,71012,71012|71013|71014,TL,880301,59,0,0,0.2785419523715973,0.5063505172729492,0.7758078575134277,0.46195757389068604,False
A,71012,71012|71013|71014,TL,880301,59,1,1,0.15040676295757294,0.3048933446407318,0.16777625679969788,0.09057854115962982,False
A,71012,71012|71013|71014,TL,880301,59,2,2,0.37659838795661926,0.6681237816810608,0.7652283906936646,0.39707374572753906,False
A,71012,71012|71013|71014,TL,880301,79,0,0,0.2803012430667877,0.4901036322116852,0.8102632761001587,0.49572592973709106,False
A,71012,71012|71013|71014,TL,880301,79,1,1,0.15669327974319458,0.3187694251537323,0.1474386751651764,0.08289575576782227,False
A,71012,71012|71013|71014,TL,880301,79,2,2,0.38188326358795166,0.570383608341217,0.9696421027183533,0.6389327049255371,False
A,71012,71012|71013|71014,TL,880301,119,0,0,0.25774431228637695,0.4998011589050293,0.5817255973815918,0.2618257999420166,False
A,71012,71012|71013|71014,TL,880301,119,1,1,0.12296315282583237,0.25735464692115784,0.2728634476661682,0.12246158719062805,False
A,71012,71012|71013|71014,TL,880301,119,2,2,0.39796480536460876,0.5824718475341797,0.9756796360015869,0.6470840573310852,False
A,71012,71012|71013|71014,TL,880302,0,0,0,0.13853183388710022,0.27502599358558655,0.9046953916549683,0.5246562957763672,False
A,71012,71012|71013|71014,TL,880302,0,1,1,0.12665854394435883,0.2678222954273224,0.8231052756309509,0.46338924765586853,False
A,71012,71012|71013|71014,TL,880302,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TL,880302,27,0,0,0.2695019841194153,0.5058178305625916,0.8460360765457153,0.5168719291687012,False
A,71012,71012|71013|71014,TL,880302,27,1,1,0.11881599575281143,0.24580521881580353,0.1822323501110077,0.09986907243728638,False
A,71012,71012|71013|71014,TL,880302,27,2,2,0.3814832866191864,0.6525395512580872,0.9146677255630493,0.5626235008239746,False
A,71012,71012|71013|71014,TL,880302,43,0,0,0.2828693091869354,0.5086067318916321,0.8809683918952942,0.5462619066238403,False
A,71012,71012|71013|71014,TL,880302,43,1,1,0.11862505227327347,0.24389050900936127,0.19205284118652344,0.10464660823345184,False
A,71012,71012|71013|71014,TL,880302,43,2,2,0.38337454199790955,0.66324782371521,0.9102416038513184,0.5600735545158386,False
A,71012,71012|71013|71014,TL,880302,59,0,0,0.2913151979446411,0.5111767649650574,0.902772068977356,0.5714074373245239,False
A,71012,71012|71013|71014,TL,880302,59,1,1,0.125111922621727,0.25547561049461365,0.1661720871925354,0.09535717964172363,False
A,71012,71012|71013|71014,TL,880302,59,2,2,0.3713948428630829,0.5627633929252625,0.9671903252601624,0.6350399851799011,False
A,71012,71012|71013|71014,TL,880302,79,0,0,0.3055174648761749,0.49069133400917053,0.9211079478263855,0.5892059803009033,False
A,71012,71012|71013|71014,TL,880302,79,1,1,0.14326131343841553,0.29002845287323,0.17290136218070984,0.09349849075078964,False
A,71012,71012|71013|71014,TL,880302,79,2,2,0.3815678060054779,0.5707079172134399,0.9700411558151245,0.639309287071228,False
A,71012,71012|71013|71014,TL,880302,119,0,0,0.2575320899486542,0.49961793422698975,0.5837973356246948,0.262533038854599,False
A,71012,71012|71013|71014,TL,880302,119,1,1,0.12146704643964767,0.2536594867706299,0.28290966153144836,0.12573155760765076,False
A,71012,71012|71013|71014,TL,880302,119,2,2,0.3976477086544037,0.5827419757843018,0.9759367108345032,0.6473426818847656,False
A,71012,71012|71013|71014,TL,880303,0,0,0,0.1386890411376953,0.2741977870464325,0.929873526096344,0.5570404529571533,False
A,71012,71012|71013|71014,TL,880303,0,1,1,0.1264919638633728,0.26948875188827515,0.837841272354126,0.48712122440338135,False
A,71012,71012|71013|71014,TL,880303,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,TL,880303,27,0,0,0.3201279640197754,0.5878557562828064,0.9205902218818665,0.5914348363876343,False
A,71012,71012|71013|71014,TL,880303,27,1,1,0.13707415759563446,0.2797822058200836,0.23645934462547302,0.10940821468830109,False
A,71012,71012|71013|71014,TL,880303,27,2,2,0.3864345848560333,0.6453583240509033,0.9476320743560791,0.6021236181259155,False
A,71012,71012|71013|71014,TL,880303,43,0,0,0.3393523395061493,0.6075043082237244,0.9368362426757812,0.6071380376815796,False
A,71012,71012|71013|71014,TL,880303,43,1,1,0.13967137038707733,0.28114053606987,0.25450149178504944,0.11634613573551178,False
A,71012,71012|71013|71014,TL,880303,43,2,2,0.3957144320011139,0.662099301815033,0.943062961101532,0.5979197025299072,False
A,71012,71012|71013|71014,TL,880303,59,0,0,0.3518148958683014,0.6117725372314453,0.9499040842056274,0.6195850968360901,False
A,71012,71012|71013|71014,TL,880303,59,1,1,0.15347649157047272,0.302812397480011,0.2511902451515198,0.11696772277355194,False
A,71012,71012|71013|71014,TL,880303,59,2,2,0.39391493797302246,0.6727957725524902,0.9276890754699707,0.5822699666023254,False
A,71012,71012|71013|71014,TL,880303,79,0,0,0.35415372252464294,0.5997650027275085,0.9603399038314819,0.6334825754165649,False
A,71012,71012|71013|71014,TL,880303,79,1,1,0.16724754869937897,0.33149194717407227,0.264029860496521,0.12385760247707367,False
A,71012,71012|71013|71014,TL,880303,79,2,2,0.3819305896759033,0.5705373883247375,0.9697161316871643,0.6390472650527954,False
A,71012,71012|71013|71014,TL,880303,119,0,0,0.25736644864082336,0.49928197264671326,0.5832052826881409,0.2625964879989624,False
A,71012,71012|71013|71014,TL,880303,119,1,1,0.12297725677490234,0.25735247135162354,0.2748892307281494,0.12341906875371933,False
A,71012,71012|71013|71014,TL,880303,119,2,2,0.3979909420013428,0.5826007723808289,0.9757333993911743,0.6471781730651855,False
A,71012,71012|71013|71014,DS,880400,0,0,0,0.13393767178058624,0.2652888894081116,0.9349417090415955,0.5647891163825989,False
A,71012,71012|71013|71014,DS,880400,0,1,1,0.13419629633426666,0.2847048342227936,0.8348484039306641,0.48861271142959595,False
A,71012,71012|71013|71014,DS,880400,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DS,880400,27,0,0,0.32076510787010193,0.5808654427528381,0.8430454134941101,0.522402822971344,False
A,71012,71012|71013|71014,DS,880400,27,1,1,0.14808766543865204,0.30321070551872253,0.21791574358940125,0.10486127436161041,False
A,71012,71012|71013|71014,DS,880400,27,2,2,0.37828585505485535,0.6475217342376709,0.9075301289558411,0.5551497936248779,False
A,71012,71012|71013|71014,DS,880400,43,0,0,0.3389560282230377,0.5999637246131897,0.8759833574295044,0.5508487820625305,False
A,71012,71012|71013|71014,DS,880400,43,1,1,0.15365058183670044,0.3103986084461212,0.23319366574287415,0.11135260760784149,False
A,71012,71012|71013|71014,DS,880400,43,2,2,0.385339617729187,0.6651096940040588,0.889721691608429,0.5383995771408081,False
A,71012,71012|71013|71014,DS,880400,59,0,0,0.34246841073036194,0.6058984398841858,0.8980376720428467,0.5763952136039734,False
A,71012,71012|71013|71014,DS,880400,59,1,1,0.15469959378242493,0.3119417726993561,0.2694205343723297,0.1242775246500969,False
A,71012,71012|71013|71014,DS,880400,59,2,2,0.370945006608963,0.5626437067985535,0.9671528339385986,0.6351715326309204,False
A,71012,71012|71013|71014,DS,880400,79,0,0,0.3483844995498657,0.5810073614120483,0.9133801460266113,0.590190589427948,False
A,71012,71012|71013|71014,DS,880400,79,1,1,0.1743025779724121,0.34720373153686523,0.2883216142654419,0.13005006313323975,False
A,71012,71012|71013|71014,DS,880400,79,2,2,0.3810870349407196,0.5705956816673279,0.9702531695365906,0.6394029259681702,False
A,71012,71012|71013|71014,DS,880400,119,0,0,0.27920106053352356,0.5220474600791931,0.5751529932022095,0.2500274181365967,False
A,71012,71012|71013|71014,DS,880400,119,1,1,0.1090109646320343,0.24136589467525482,0.29037046432495117,0.1111655905842781,False
A,71012,71012|71013|71014,DS,880400,119,2,2,0.4253975450992584,0.6467958688735962,0.9955761432647705,0.680298924446106,False
A,71012,71012|71013|71014,DS,880401,0,0,0,0.14056164026260376,0.2783125936985016,0.9295443892478943,0.5565729141235352,False
A,71012,71012|71013|71014,DS,880401,0,1,1,0.12284371256828308,0.26225516200065613,0.834001362323761,0.47737640142440796,False
A,71012,71012|71013|71014,DS,880401,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DS,880401,27,0,0,0.305257648229599,0.5697824358940125,0.9261349439620972,0.5952024459838867,False
A,71012,71012|71013|71014,DS,880401,27,1,1,0.1294979602098465,0.26510241627693176,0.21768850088119507,0.10414426028728485,False
A,71012,71012|71013|71014,DS,880401,27,2,2,0.39008828997612,0.6464655995368958,0.9485000371932983,0.6034160852432251,False
A,71012,71012|71013|71014,DS,880401,43,0,0,0.32698574662208557,0.592569887638092,0.9409635663032532,0.6104297637939453,False
A,71012,71012|71013|71014,DS,880401,43,1,1,0.1317586451768875,0.2660835087299347,0.23469030857086182,0.1105252280831337,False
A,71012,71012|71013|71014,DS,880401,43,2,2,0.3987988233566284,0.6617560982704163,0.9455642700195312,0.601527214050293,False
A,71012,71012|71013|71014,DS,880401,59,0,0,0.3319804072380066,0.6025199890136719,0.9539305567741394,0.6260188817977905,False
A,71012,71012|71013|71014,DS,880401,59,1,1,0.13770641386508942,0.2769492566585541,0.24422505497932434,0.1152036264538765,False
A,71012,71012|71013|71014,DS,880401,59,2,2,0.3709756135940552,0.5627264976501465,0.9671613574028015,0.6352344751358032,False
A,71012,71012|71013|71014,DS,880401,79,0,0,0.34189701080322266,0.5833097696304321,0.9594858288764954,0.6319972276687622,False
A,71012,71012|71013|71014,DS,880401,79,1,1,0.15793798863887787,0.314817875623703,0.25162291526794434,0.1195308268070221,False
A,71012,71012|71013|71014,DS,880401,79,2,2,0.3811084032058716,0.5706706643104553,0.9702887535095215,0.6394604444503784,False
A,71012,71012|71013|71014,DS,880401,119,0,0,0.27896013855934143,0.5217380523681641,0.5760477781295776,0.25049376487731934,False
A,71012,71012|71013|71014,DS,880401,119,1,1,0.10900213569402695,0.24132584035396576,0.2909016013145447,0.11150115728378296,False
A,71012,71012|71013|71014,DS,880401,119,2,2,0.4254518747329712,0.6468429565429688,0.9955872893333435,0.6803299784660339,False
A,71012,71012|71013|71014,DS,880402,0,0,0,0.137045755982399,0.26909342408180237,0.9004303216934204,0.5193518400192261,False
A,71012,71012|71013|71014,DS,880402,0,1,1,0.13813287019729614,0.28937697410583496,0.8507956266403198,0.5078684091567993,False
A,71012,71012|71013|71014,DS,880402,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DS,880402,27,0,0,0.3301437199115753,0.5889616012573242,0.9290300607681274,0.5984811782836914,False
A,71012,71012|71013|71014,DS,880402,27,1,1,0.14885525405406952,0.30142489075660706,0.2917826771736145,0.1350388526916504,False
A,71012,71012|71013|71014,DS,880402,27,2,2,0.38807812333106995,0.648646354675293,0.9585012793540955,0.6155611276626587,False
A,71012,71012|71013|71014,DS,880402,43,0,0,0.34556475281715393,0.6020177006721497,0.9445642232894897,0.6142842769622803,False
A,71012,71012|71013|71014,DS,880402,43,1,1,0.14972569048404694,0.29999348521232605,0.3145085871219635,0.14173826575279236,False
A,71012,71012|71013|71014,DS,880402,43,2,2,0.3973166048526764,0.6631073355674744,0.9566504955291748,0.6143664121627808,False
A,71012,71012|71013|71014,DS,880402,59,0,0,0.34990599751472473,0.6066548824310303,0.9545727968215942,0.6289736032485962,False
A,71012,71012|71013|71014,DS,880402,59,1,1,0.15133006870746613,0.3006573021411896,0.3447471857070923,0.1533457636833191,False
A,71012,71012|71013|71014,DS,880402,59,2,2,0.3710659444332123,0.5629734992980957,0.9671863913536072,0.6354233026504517,False
A,71012,71012|71013|71014,DS,880402,79,0,0,0.35054969787597656,0.571416974067688,0.9662765860557556,0.6416637897491455,False
A,71012,71012|71013|71014,DS,880402,79,1,1,0.17182590067386627,0.3395901024341583,0.34145331382751465,0.15279319882392883,False
A,71012,71012|71013|71014,DS,880402,79,2,2,0.3811722993850708,0.5708945393562317,0.970395028591156,0.639633297920227,False
A,71012,71012|71013|71014,DS,880402,119,0,0,0.2782420814037323,0.5208187699317932,0.5787366628646851,0.2519005537033081,False
A,71012,71012|71013|71014,DS,880402,119,1,1,0.10897669941186905,0.24120672047138214,0.2924700379371643,0.11251376569271088,False
A,71012,71012|71013|71014,DS,880402,119,2,2,0.42561420798301697,0.6469839215278625,0.9956207275390625,0.6804223656654358,False
A,71012,71012|71013|71014,DS,880403,0,0,0,0.14454934000968933,0.2831380069255829,0.898650050163269,0.5180476307868958,False
A,71012,71012|71013|71014,DS,880403,0,1,1,0.1305619329214096,0.27282100915908813,0.8492441177368164,0.4994470477104187,False
A,71012,71012|71013|71014,DS,880403,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DS,880403,27,0,0,0.313594788312912,0.577385425567627,0.964542806148529,0.636202335357666,False
A,71012,71012|71013|71014,DS,880403,27,1,1,0.1382337510585785,0.2770818769931793,0.31119683384895325,0.14447534084320068,False
A,71012,71012|71013|71014,DS,880403,27,2,2,0.3997413218021393,0.6478303074836731,0.975195586681366,0.6411938667297363,False
A,71012,71012|71013|71014,DS,880403,43,0,0,0.32521185278892517,0.5865190625190735,0.9733582735061646,0.6464047431945801,False
A,71012,71012|71013|71014,DS,880403,43,1,1,0.13962207734584808,0.27628931403160095,0.3309563994407654,0.15021586418151855,False
A,71012,71012|71013|71014,DS,880403,43,2,2,0.4116917848587036,0.6600397825241089,0.9767313003540039,0.6449949741363525,False
A,71012,71012|71013|71014,DS,880403,59,0,0,0.32619646191596985,0.5906378030776978,0.9791052937507629,0.6562631130218506,False
A,71012,71012|71013|71014,DS,880403,59,1,1,0.1477188915014267,0.29120567440986633,0.321031391620636,0.1457543820142746,False
A,71012,71012|71013|71014,DS,880403,59,2,2,0.3710659444332123,0.5629734992980957,0.9671863913536072,0.6354233026504517,False
A,71012,71012|71013|71014,DS,880403,79,0,0,0.32202890515327454,0.5529237985610962,0.9836816787719727,0.6626051664352417,False
A,71012,71012|71013|71014,DS,880403,79,1,1,0.1671200543642044,0.3353671133518219,0.3122720420360565,0.14772488176822662,False
A,71012,71012|71013|71014,DS,880403,79,2,2,0.3811722993850708,0.5708945393562317,0.970395028591156,0.639633297920227,False
A,71012,71012|71013|71014,DS,880403,119,0,0,0.2782420814037323,0.5208187699317932,0.5787366628646851,0.2519005537033081,False
A,71012,71012|71013|71014,DS,880403,119,1,1,0.10897669941186905,0.24120672047138214,0.2924700379371643,0.11251376569271088,False
A,71012,71012|71013|71014,DS,880403,119,2,2,0.42561420798301697,0.6469839215278625,0.9956207275390625,0.6804223656654358,False
A,71012,71012|71013|71014,DL,880500,0,0,0,0.15651357173919678,0.3047250509262085,0.919572114944458,0.5470514893531799,False
A,71012,71012|71013|71014,DL,880500,0,1,1,0.12849092483520508,0.26481783390045166,0.8503930568695068,0.4942953288555145,False
A,71012,71012|71013|71014,DL,880500,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DL,880500,27,0,0,0.29281842708587646,0.5704651474952698,0.9855887293815613,0.6667307615280151,False
A,71012,71012|71013|71014,DL,880500,27,1,1,0.14855507016181946,0.28901776671409607,0.37203407287597656,0.16820678114891052,False
A,71012,71012|71013|71014,DL,880500,27,2,2,0.41049447655677795,0.6441044807434082,0.9877256155014038,0.663623571395874,False
A,71012,71012|71013|71014,DL,880500,43,0,0,0.2944832146167755,0.5710517168045044,0.9894906878471375,0.671811580657959,False
A,71012,71012|71013|71014,DL,880500,43,1,1,0.15376947820186615,0.2952154576778412,0.3909796178340912,0.17502111196517944,False
A,71012,71012|71013|71014,DL,880500,43,2,2,0.42650866508483887,0.6555594801902771,0.9897656440734863,0.668387234210968,False
A,71012,71012|71013|71014,DL,880500,59,0,0,0.292125940322876,0.5724833607673645,0.9929783940315247,0.6778442859649658,False
A,71012,71012|71013|71014,DL,880500,59,1,1,0.1768258661031723,0.3455987870693207,0.3344191312789917,0.15812113881111145,False
A,71012,71012|71013|71014,DL,880500,59,2,2,0.3710959255695343,0.5630555748939514,0.9671950340270996,0.6354866027832031,False
A,71012,71012|71013|71014,DL,880500,79,0,0,0.28393611311912537,0.5392183661460876,0.9940736293792725,0.6791800260543823,False
A,71012,71012|71013|71014,DL,880500,79,1,1,0.18859006464481354,0.3896748721599579,0.32305648922920227,0.1701400876045227,False
A,71012,71012|71013|71014,DL,880500,79,2,2,0.38119348883628845,0.5709689259529114,0.9704301953315735,0.6396909952163696,False
A,71012,71012|71013|71014,DL,880500,119,0,0,0.2574375569820404,0.49960267543792725,0.5857982039451599,0.26321473717689514,False
A,71012,71012|71013|71014,DL,880500,119,1,1,0.12004687637090683,0.25011393427848816,0.2930297255516052,0.1291736215353012,False
A,71012,71012|71013|71014,DL,880500,119,2,2,0.39727529883384705,0.5829558372497559,0.9761878848075867,0.6476070880889893,False
A,71012,71012|71013|71014,DL,880501,0,0,0,0.13532233238220215,0.26675528287887573,0.9022495746612549,0.5216637849807739,False
A,71012,71012|71013|71014,DL,880501,0,1,1,0.13553187251091003,0.28507423400878906,0.8393374085426331,0.4941663444042206,False
A,71012,71012|71013|71014,DL,880501,0,2,2,0.37771153450012207,0.6220101714134216,0.994920551776886,0.6812132596969604,False
A,71012,71012|71013|71014,DL,880501,27,0,0,0.3022800385951996,0.5443766713142395,0.887252926826477,0.5576857328414917,False
